"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
5,0.9697,0.9409,0.9994,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
6,0.9621,0.9301,0.9952,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
7,0.947,0.9095,0.986,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
10,0.9394,0.8996,0.981,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
14,0.9318,0.8898,0.9758,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
18,0.9318,0.8898,0.9758,0.947,0.9095,0.986,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
24,0.9318,0.8898,0.9758,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
26,0.9242,0.8802,0.9705,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
28,0.9242,0.8802,0.9705,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
30,0.9167,0.8707,0.965,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
33,0.9167,0.8707,0.965,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
35,0.9015,0.8521,0.9538,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
36,0.9015,0.8521,0.9538,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
41,0.8939,0.8429,0.948,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
49,0.8939,0.8429,0.948,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
50,0.8939,0.8429,0.948,0.9015,0.8521,0.9538,118,119,3606,3610,3263,4,"CDMPv535_ABMI"
55,0.8864,0.8338,0.9422,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
56,0.8864,0.8338,0.9422,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
62,0.8788,0.8248,0.9363,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
63,0.8561,0.7982,0.9181,0.8864,0.8338,0.9422,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
70,0.8485,0.7895,0.9119,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
72,0.8409,0.7808,0.9057,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
75,0.8333,0.7721,0.8994,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
77,0.8258,0.7635,0.8931,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
82,0.8258,0.7635,0.8931,0.8711,0.8157,0.9302,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
86,0.8258,0.7635,0.8931,0.8558,0.7979,0.9179,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
97,0.8182,0.755,0.8867,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
100,0.8182,0.755,0.8867,0.8482,0.789,0.9117,108,111,3606,3610,3263,4,"CDMPv535_ABMI"
125,0.8106,0.7464,0.8803,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
150,0.8106,0.7464,0.8803,0.8482,0.789,0.9117,107,111,3606,3610,3263,4,"CDMPv535_ABMI"
154,0.803,0.738,0.8738,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
175,0.7954,0.7294,0.8673,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
180,0.7954,0.7294,0.8673,0.8405,0.7802,0.9054,NA,NA,3606,3610,3263,4,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3263,5,"CDMPv535_ABMI"
1,0.9924,0.9777,1,0.9773,0.9522,1,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
2,0.9848,0.9642,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
3,0.9773,0.9522,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
5,0.9697,0.9409,0.9994,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
6,0.9621,0.9301,0.9952,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
7,0.947,0.9095,0.986,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
10,0.9394,0.8996,0.981,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
14,0.9318,0.8898,0.9758,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
18,0.9318,0.8898,0.9758,0.947,0.9095,0.986,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
24,0.9318,0.8898,0.9758,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
26,0.9242,0.8802,0.9705,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
28,0.9242,0.8802,0.9705,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
30,0.9167,0.8707,0.965,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
33,0.9167,0.8707,0.965,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
35,0.9015,0.8521,0.9538,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
36,0.9015,0.8521,0.9538,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
41,0.8939,0.8429,0.948,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
49,0.8939,0.8429,0.948,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
50,0.8939,0.8429,0.948,0.9015,0.8521,0.9538,118,119,3606,3610,3263,5,"CDMPv535_ABMI"
55,0.8864,0.8338,0.9422,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
56,0.8864,0.8338,0.9422,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
62,0.8788,0.8248,0.9363,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
63,0.8561,0.7982,0.9181,0.8864,0.8338,0.9422,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
70,0.8485,0.7895,0.9119,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
72,0.8409,0.7808,0.9057,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
75,0.8333,0.7721,0.8994,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
77,0.8258,0.7635,0.8931,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
82,0.8258,0.7635,0.8931,0.8711,0.8157,0.9302,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
86,0.8258,0.7635,0.8931,0.8558,0.7979,0.9179,NA,NA,3606,3610,3263,5,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,107,3606,3610,3263,6,"CDMPv535_ABMI"
1,0.9907,0.9726,1,0.9439,0.9013,0.9885,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
2,0.9813,0.956,1,0.9252,0.8767,0.9764,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
3,0.972,0.9412,1,0.9049,0.8505,0.9628,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
5,0.9626,0.9273,0.9992,0.8943,0.8369,0.9555,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
6,0.9533,0.9141,0.9941,0.8943,0.8369,0.9555,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
7,0.9346,0.8889,0.9826,0.8832,0.823,0.9478,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
10,0.9252,0.8767,0.9764,0.8832,0.823,0.9478,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
14,0.9159,0.8648,0.97,0.8832,0.823,0.9478,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
18,0.9159,0.8648,0.97,0.8696,0.8053,0.9391,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
20,0.9159,0.8648,0.97,0.842,0.7704,0.9203,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
23,0.9159,0.8648,0.97,0.828,0.7531,0.9103,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
28,0.9159,0.8648,0.97,0.8127,0.7341,0.8996,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
30,0.9057,0.8517,0.9631,0.8127,0.7341,0.8996,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
35,0.8851,0.8259,0.9486,0.8127,0.7341,0.8996,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
36,0.8851,0.8259,0.9486,0.7814,0.6879,0.8876,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
42,0.8851,0.8259,0.9486,0.7501,0.6453,0.872,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
50,0.8851,0.8259,0.9486,0.7501,0.6453,0.872,83,20,3606,3610,3263,6,"CDMPv535_ABMI"
54,0.8851,0.8259,0.9486,0.7107,0.5912,0.8543,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
55,0.8745,0.8127,0.9409,0.7107,0.5912,0.8543,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
62,0.863,0.7985,0.9326,0.7107,0.5912,0.8543,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
63,0.8399,0.7706,0.9156,0.7107,0.5912,0.8543,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
72,0.827,0.7548,0.9062,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
75,0.8141,0.7392,0.8966,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
77,0.8012,0.7239,0.8867,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
97,0.7866,0.7063,0.876,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
100,0.7866,0.7063,0.876,0.6218,0.4515,0.8564,54,-5,3606,3610,3263,6,"CDMPv535_ABMI"
125,0.7706,0.6869,0.8644,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
150,0.7706,0.6869,0.8644,0.6218,0.4515,0.8564,40,0,3606,3610,3263,6,"CDMPv535_ABMI"
200,0.7706,0.6869,0.8644,0.6218,0.4515,0.8564,32,0,3606,3610,3263,6,"CDMPv535_ABMI"
231,0.7409,0.6452,0.8508,0.6218,0.4515,0.8564,NA,NA,3606,3610,3263,6,"CDMPv535_ABMI"
250,0.7087,0.6018,0.8346,0.6218,0.4515,0.8564,23,0,3606,3610,3263,6,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3263,7,"CDMPv535_ABMI"
1,0.9924,0.9777,1,0.9773,0.9522,1,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2,0.9848,0.9642,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
3,0.9773,0.9522,1,0.9697,0.9409,0.9994,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
5,0.9697,0.9409,0.9994,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
6,0.9621,0.9301,0.9952,0.9621,0.9301,0.9952,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
7,0.947,0.9095,0.986,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
10,0.9394,0.8996,0.981,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
14,0.9318,0.8898,0.9758,0.9545,0.9197,0.9907,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
18,0.9318,0.8898,0.9758,0.947,0.9095,0.986,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
24,0.9318,0.8898,0.9758,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
26,0.9242,0.8802,0.9705,0.9394,0.8996,0.981,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
28,0.9242,0.8802,0.9705,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
30,0.9167,0.8707,0.965,0.9318,0.8898,0.9758,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
33,0.9167,0.8707,0.965,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
35,0.9015,0.8521,0.9538,0.9242,0.8802,0.9705,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
36,0.9015,0.8521,0.9538,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
41,0.8939,0.8429,0.948,0.9091,0.8613,0.9595,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
49,0.8939,0.8429,0.948,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
55,0.8864,0.8338,0.9422,0.9015,0.8521,0.9538,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
56,0.8864,0.8338,0.9422,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
62,0.8788,0.8248,0.9363,0.8939,0.8429,0.948,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
63,0.8561,0.7982,0.9181,0.8864,0.8338,0.9422,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
70,0.8485,0.7895,0.9119,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
72,0.8409,0.7808,0.9057,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
75,0.8333,0.7721,0.8994,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
77,0.8258,0.7635,0.8931,0.8787,0.8247,0.9362,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
82,0.8258,0.7635,0.8931,0.8711,0.8157,0.9302,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
86,0.8258,0.7635,0.8931,0.8558,0.7979,0.9179,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
97,0.8182,0.755,0.8867,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
125,0.8106,0.7464,0.8803,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
154,0.803,0.738,0.8738,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
175,0.7954,0.7294,0.8673,0.8482,0.789,0.9117,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
180,0.7954,0.7294,0.8673,0.8405,0.7802,0.9054,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
193,0.7954,0.7294,0.8673,0.8329,0.7715,0.8991,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
204,0.7877,0.7209,0.8607,0.8329,0.7715,0.8991,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
220,0.7799,0.7123,0.854,0.8329,0.7715,0.8991,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
231,0.7722,0.7038,0.8473,0.8329,0.7715,0.8991,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
247,0.7645,0.6953,0.8406,0.8251,0.7626,0.8927,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
250,0.7568,0.6869,0.8338,0.8251,0.7626,0.8927,99,106,3606,3610,3263,7,"CDMPv535_ABMI"
253,0.7568,0.6869,0.8338,0.8173,0.7538,0.8862,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
256,0.749,0.6785,0.827,0.8173,0.7538,0.8862,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
269,0.7413,0.6701,0.8201,0.8173,0.7538,0.8862,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
271,0.7336,0.6617,0.8133,0.8173,0.7538,0.8862,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
305,0.7257,0.6532,0.8063,0.8173,0.7538,0.8862,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
310,0.7257,0.6532,0.8063,0.8093,0.7447,0.8795,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
324,0.7178,0.6447,0.7992,0.8093,0.7447,0.8795,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
332,0.7178,0.6447,0.7992,0.8013,0.7357,0.8727,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
350,0.7099,0.6363,0.7922,0.8013,0.7357,0.8727,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
361,0.7099,0.6363,0.7922,0.7931,0.7265,0.8658,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
388,0.7099,0.6363,0.7922,0.7848,0.7172,0.8589,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
392,0.7017,0.6274,0.7848,0.7848,0.7172,0.8589,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
408,0.6934,0.6185,0.7774,0.7848,0.7172,0.8589,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
429,0.6852,0.6097,0.77,0.7848,0.7172,0.8589,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
436,0.6852,0.6097,0.77,0.7764,0.7078,0.8517,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
443,0.6768,0.6008,0.7625,0.7764,0.7078,0.8517,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
455,0.6684,0.5918,0.7548,0.7764,0.7078,0.8517,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
456,0.6684,0.5918,0.7548,0.768,0.6984,0.8445,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
497,0.6593,0.5821,0.7468,0.768,0.6984,0.8445,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
500,0.6593,0.5821,0.7468,0.768,0.6984,0.8445,73,89,3606,3610,3263,7,"CDMPv535_ABMI"
504,0.6593,0.5821,0.7468,0.7593,0.6888,0.8372,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
525,0.6593,0.5821,0.7468,0.7507,0.6792,0.8297,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
591,0.6493,0.5713,0.7381,0.7507,0.6792,0.8297,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
637,0.6493,0.5713,0.7381,0.7418,0.6693,0.8221,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
687,0.6493,0.5713,0.7381,0.7327,0.6593,0.8143,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
706,0.6377,0.5584,0.7284,0.7327,0.6593,0.8143,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
719,0.6377,0.5584,0.7284,0.7235,0.6491,0.8064,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
750,0.6377,0.5584,0.7284,0.7235,0.6491,0.8064,50,75,3606,3610,3263,7,"CDMPv535_ABMI"
788,0.6245,0.5433,0.7177,0.7235,0.6491,0.8064,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
863,0.6096,0.5263,0.7061,0.7235,0.6491,0.8064,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
868,0.5947,0.5095,0.6942,0.7235,0.6491,0.8064,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
902,0.5947,0.5095,0.6942,0.7135,0.6381,0.798,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
929,0.5947,0.5095,0.6942,0.7035,0.6269,0.7894,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
932,0.5947,0.5095,0.6942,0.6934,0.6159,0.7808,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1000,0.5947,0.5095,0.6942,0.6832,0.6047,0.772,36,68,3606,3610,3263,7,"CDMPv535_ABMI"
1052,0.5947,0.5095,0.6942,0.6832,0.6047,0.772,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1136,0.5749,0.4858,0.6803,0.6832,0.6047,0.772,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1157,0.5749,0.4858,0.6803,0.6727,0.5932,0.763,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1183,0.5544,0.4617,0.6656,0.6727,0.5932,0.763,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1201,0.5544,0.4617,0.6656,0.6622,0.5817,0.7538,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1250,0.5544,0.4617,0.6656,0.6622,0.5817,0.7538,25,59,3606,3610,3263,7,"CDMPv535_ABMI"
1253,0.5544,0.4617,0.6656,0.651,0.5694,0.7442,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1267,0.5544,0.4617,0.6656,0.6398,0.5572,0.7345,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1386,0.5544,0.4617,0.6656,0.6283,0.5449,0.7246,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1445,0.5544,0.4617,0.6656,0.6167,0.5323,0.7145,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
1500,0.5544,0.4617,0.6656,0.6167,0.5323,0.7145,18,49,3606,3610,3263,7,"CDMPv535_ABMI"
1750,0.5544,0.4617,0.6656,0.6167,0.5323,0.7145,11,43,3606,3610,3263,7,"CDMPv535_ABMI"
2000,0.5544,0.4617,0.6656,0.6167,0.5323,0.7145,6,40,3606,3610,3263,7,"CDMPv535_ABMI"
2083,0.5544,0.4617,0.6656,0.6013,0.5148,0.7023,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2097,0.5544,0.4617,0.6656,0.5859,0.4975,0.6899,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2147,0.5544,0.4617,0.6656,0.57,0.4799,0.6771,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2250,0.5544,0.4617,0.6656,0.57,0.4799,0.6771,-5,34,3606,3610,3263,7,"CDMPv535_ABMI"
2307,0.5544,0.4617,0.6656,0.5528,0.4606,0.6633,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2500,0.5544,0.4617,0.6656,0.5528,0.4606,0.6633,-5,30,3606,3610,3263,7,"CDMPv535_ABMI"
2664,0.5544,0.4617,0.6656,0.533,0.4383,0.6483,NA,NA,3606,3610,3263,7,"CDMPv535_ABMI"
2750,0.5544,0.4617,0.6656,0.533,0.4383,0.6483,-5,27,3606,3610,3263,7,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,181,3606,3610,3263,8,"CDMPv535_ABMI"
1,0.9907,0.9361,0.9987,0.9362,0.8654,0.9704,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
2,0.9813,0.9278,0.9953,0.9167,0.8408,0.9573,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
3,0.972,0.916,0.9908,0.8887,0.8059,0.9375,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
5,0.9626,0.9039,0.9857,0.8847,0.801,0.9347,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
6,0.9533,0.8918,0.9802,0.8847,0.801,0.9347,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
7,0.9346,0.8682,0.9681,0.8798,0.7949,0.9311,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
10,0.9252,0.8566,0.9617,0.8798,0.7949,0.9311,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
11,0.9252,0.8566,0.9617,0.8784,0.7931,0.9301,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
14,0.9159,0.8452,0.9552,0.8729,0.7861,0.9261,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
18,0.9159,0.8452,0.9552,0.8477,0.7537,0.9079,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
20,0.9159,0.8452,0.9552,0.8355,0.7386,0.8989,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
21,0.9159,0.8452,0.9552,0.8294,0.7311,0.8943,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
23,0.9159,0.8452,0.9552,0.8033,0.6997,0.8744,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
28,0.9159,0.8452,0.9552,0.7757,0.6665,0.853,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
30,0.9057,0.8323,0.948,0.7757,0.6665,0.853,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
35,0.8851,0.8071,0.9329,0.7757,0.6665,0.853,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
36,0.8851,0.8071,0.9329,0.7149,0.5755,0.8156,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
42,0.8851,0.8071,0.9329,0.657,0.5029,0.7736,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
50,0.8851,0.8071,0.9329,0.657,0.5029,0.7736,83,31,3606,3610,3263,8,"CDMPv535_ABMI"
54,0.8851,0.8071,0.9329,0.6356,0.4748,0.7591,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
55,0.8745,0.7941,0.9249,0.6356,0.4748,0.7591,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
62,0.863,0.7798,0.9164,0.6356,0.4748,0.7591,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
63,0.8399,0.7522,0.8987,0.6356,0.4748,0.7591,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
72,0.827,0.7363,0.8889,0.4631,0.243,0.6578,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
75,0.8141,0.7207,0.8788,0.4631,0.243,0.6578,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
77,0.8012,0.7054,0.8687,0.4631,0.243,0.6578,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
97,0.7866,0.6877,0.8574,0.4631,0.243,0.6578,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
100,0.7866,0.6877,0.8574,0.4631,0.243,0.6578,54,6,3606,3610,3263,8,"CDMPv535_ABMI"
125,0.7706,0.6679,0.8451,0.4631,0.243,0.6578,NA,NA,3606,3610,3263,8,"CDMPv535_ABMI"
150,0.7706,0.6679,0.8451,0.4631,0.243,0.6578,40,-5,3606,3610,3263,8,"CDMPv535_ABMI"
200,0.7706,0.6679,0.8451,0.4631,0.243,0.6578,32,-5,3606,3610,3263,8,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,306,3606,3610,3263,9,"CDMPv535_ABMI"
1,0.9907,0.9361,0.9987,0.9376,0.887,0.9659,NA,NA,3606,3610,3263,9,"CDMPv535_ABMI"
